ANIO,ID_ESTADO,ESTADO,PIB REAL,TOTAL DE EGRESOS,SERVICIOS PERSONALES,MATERIALES Y SUMINISTROS,SERVICIOS GENERALES,"TRANSFERENCIAS, ASIGNACIONES, SUBSIDIOS Y OTRAS AYUDAS","BIENES MUEBLES, INMUEBLES E INTANGIBLES",INVERSION PUBLICA,RECURSOS ASIGNADOS A MUNICIPIOS O ALCALDIAS,OTROS EGRESOS,DEUDA PUBLICA,DISPONIBILIDAD FINAL,INVERSIONES FINANCIERAS Y OTRAS PROVISIONES,TOTAL DE INGRESOS,IMPUESTOS,CUOTAS Y APORTACIONES DE SEGURIDAD SOCIAL,DERECHOS,PRODUCTOS,APROVECHAMIENTOS,PARTICIPACIONES FEDERALES,APORTACIONES FEDERALES,FINANCIAMIENTO,DISPONIBILIDAD INICIAL,CONTRIBUCIONES DE MEJORAS,OTROS INGRESOS,HOMICIDIOS,POBLACION,TASA HOMICIDIOS,INDICE TC REAL,INDICE TC BILATERAL,TASA DESEMPLEO,TASA REAL,INPC,PIB MANUF USA,OIL EXPORT,OIL PRICE,TASA CETES,TASA INF BM
1993,1,AGUASCALIENTES,"78,821,335,000","4,905,524,141.7","506,369,701.09","112,279,793.37","85,575,251.27","3,005,615,223.71",0,"272,145,317","810,333,599.53","41,147,598.03","72,057,657.77",0,0.00,"4,905,524,142","78,662,092","98,051,686","119,890,305","85,992,578","19,661,550","2,341,761,647","1,966,043,438","195,460,845",0,0,0,32,"817,353.00",3.92,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,2,BAJA CALIFORNIA,"296,855,975,000","28,366,636,508.6","4,697,374,270.97","686,838,391.50","244,768,800.52","2,685,958,287.14",0,"1,429,333,451","707,689,989.08","17,353,999,211.84","558,610,565.21","2,063,542",0.00,"28,366,636,509","593,402,533","17,929,576,675","458,630,332","67,133,890","180,314,239","6,185,561,241","1,989,267,303","957,922,262","4,828,032",0,0,290,"1,951,205.00",14.86,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,3,BAJA CALIFORNIA SUR,"53,308,873,000","3,509,979,620.8","709,380,128.00","190,134,077.36","53,272,130.55","1,824,013,642.62",0,"42,653,079","432,105,632.47","34,706,806.16","189,406,924.57","34,307,200",0.00,"3,509,979,621","32,859,445","605,305,566","294,792","11,031,759","6,131,667","1,404,498,890","1,447,564,678","2,292,824",0,0,0,21,"356,858.00",5.88,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,4,CAMPECHE,"730,785,341,000","7,571,212,016.4","827,120,982.95","462,199,060.32","53,292,648.05","2,695,544,191.71","85,627","189,679,017","933,682,708.82","1,674,809,286.04","294,677,541.53","440,120,953",0.00,"7,571,212,016","60,925,237","1,025,307,852","135,665,538","59,005,567","3,301,850","2,906,920,931","1,446,011,905","1,829,603,299","104,469,838",0,0,77,"608,989.00",12.64,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,5,CDMX,"1,760,340,994,000","91,152,836,132.6","28,624,685,346.37","6,750,624,468.47","19,211,744,227.73","17,478,350,855.20",0,"15,429,988,959","2,593,194,554.06",0.00,"1,064,247,722.09",0,0.00,"91,152,836,133","23,078,150,563",0,"8,393,014,342","12,518,408,918","2,663,906,560","41,032,738,674","11,404,507","2,596,173,915",0,"859,038,654",0,1249,"8,515,465.00",14.67,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,6,CHIAPAS,"215,671,848,000","12,308,069,530.9","4,087,910,635.67","540,247,723.38","717,152,461.09","1,867,908,489.40",0,"2,361,669,119","2,614,998,020.85",0.00,"118,183,081.76",0,0.00,"12,308,069,531","159,169,828","74,839,856","313,770,307","141,420,736","604,754,351","8,731,994,027","1,502,075,005","780,045,419",0,0,0,504,"3,514,087.00",14.34,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,7,CHIHUAHUA,"257,785,867,000","12,116,090,234.5","6,081,704,589.14",0.00,0.00,"1,513,211,383.16",0,"1,193,888,498","1,464,273,076.69",0.00,"1,829,760,095.29","33,252,592",0.00,"12,116,090,235","816,670,638",0,"866,054,348","30,208,750","517,739,292","6,592,296,218",0,"673,983,542","2,619,137,446",0,0,456,"2,698,451.00",16.90,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,8,COAHUILA,"286,710,092,000","11,376,992,597.0","2,176,454,053.11","577,274,874.09","160,008,595.82","6,593,655,895.39",0,"451,397,062","1,089,215,659.56","242,317,509.51","86,668,948.03",0,0.00,"11,376,992,597","259,726,530",0,"436,894,359","102,880,328","294,917,450","5,467,381,254","4,737,671,637","77,521,038",0,0,0,220,"2,128,732.00",10.33,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,9,COLIMA,"54,992,860,000","3,024,851,395.7","749,643,324.80","180,063,875.93","30,583,541.94","1,191,743,331.72",0,"259,610,624","474,743,481.00","3,418,338.72","66,237,179.64","68,807,698",0.00,"3,024,851,396","35,159,966","9,566,553","108,475,435","27,330,175","131,855,362","1,595,038,909","665,706,113","451,718,882",0,0,0,70,"471,838.00",14.84,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,10,DURANGO,"114,416,089,000","4,688,977,287.4","1,659,643,138.90","331,982,811.80",0.00,"837,689,749.15",0,"842,049,069","742,560,070.51",0.00,"275,052,447.62",0,0.00,"4,688,977,287","48,626,535","903,893,709","200,693,423","11,961,192","66,239,171","3,042,786,803",0,"414,776,455",0,0,0,344,"1,432,432.00",24.02,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,11,GUANAJUATO,"311,369,970,000","9,963,716,776.3","4,037,016,032.71","361,030,050.22","548,809,724.76","418,871,451.68",0,"2,586,849,327","1,986,497,571.36",0.00,"24,642,618.48",0,0.00,"9,963,716,776","79,683,034","128,189,025","624,385,603","485,523,750","471,858,460","7,538,679,122","635,397,782",0,0,0,0,379,"4,317,242.00",8.78,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,12,GUERRERO,"165,480,861,000","16,312,084,251.7","2,018,794,291.82","193,689,920.01","1,372,613,567.69","9,752,061,596.72",0,"325,740,212","1,232,893,451.85","214,948,985.19","1,187,326,520.51","14,015,706",0.00,"16,312,084,252","466,522,888","476,558,906","197,192,700","338,650,122","54,259,355","4,925,030,087","737,462,638","9,116,407,556",0,0,0,1296,"2,863,751.00",45.26,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,13,HIDALGO,"154,946,229,000","9,197,729,002.4","878,728,372.52","421,160,469.71","64,763,666.74","6,627,923,979.48",0,"80,488,988","572,546,369.82",0.00,"517,080,170.37","35,036,986",0.00,"9,197,729,002","124,038,339","560,486,816","131,023,984","114,863,138","34,309,473","3,724,593,336","4,175,093,478","34,238,277","299,082,161",0,0,131,"2,065,739.00",6.34,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,14,JALISCO,"657,579,347,000","53,522,281,768.2","10,327,625,264.11","424,151,426.01",0.00,"317,025,180.64",0,"2,685,125,560","3,716,229,526.52","34,540,017,206.76","997,806,395.94","514,301,209",0.00,"53,522,281,768","1,791,704,043","34,540,017,207","1,223,940,170","284,707,785","1,394,976,955","13,695,187,851","575,561,565",0,"16,186,192",0,0,781,"5,835,535.00",13.38,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,15,MEXICO,"814,132,739,000","54,110,985,145.5","14,838,774,434.59","595,868,301.96","2,180,695,188.14","1,985,076,020.41",0,"7,041,296,263","19,476,108,813.32",0.00,"6,422,681,835.49","1,570,484,289",0.00,"54,110,985,145","2,303,335,075",0,"1,764,614,431","1,766,583,639","528,940,111","24,718,021,605","14,899,731,456","8,129,758,828",0,0,0,3315,"11,133,793.00",29.77,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,16,MICHOACAN,"225,202,131,000","8,134,741,521.3","2,522,423,956.73","253,184,355.95","629,653,058.73","2,694,803,288.52",0,"1,975,047,372",0.00,0.00,"59,629,489.83",0,0.00,"8,134,741,521","133,396,625","124,141,234","331,077,592","111,575,569","121,602,272","6,396,446,726","890,634,510","25,866,993",0,0,0,1345,"3,840,465.00",35.02,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,17,MORELOS,"125,976,699,000","5,660,648,377.4","1,349,375,271.23","391,042,377.61","101,108,440.24","1,059,361,150.52",0,"934,682,832","1,271,231,600.09",0.00,"491,319,452.93","62,527,253",0.00,"5,660,648,377","416,162,021","189,567,285","454,061,533","510,647,633","118,843,730","3,444,812,103","35,234,621","491,319,453",0,0,0,493,"1,361,566.00",36.21,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,18,NAYARIT,"73,131,897,000","6,030,630,294.3","873,088,994.74","144,659,618.89","95,640,768.78","711,260,453.40",0,"65,043,476","3,540,679,415.50",0.00,"473,625,513.07","126,632,053",0.00,"6,030,630,294","152,800,907","3,260,771,657","70,838,773","36,649,555","40,733,370","2,063,522,600","101,570,667","290,861,116","12,881,649",0,0,253,"883,828.00",28.63,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,19,NUEVO LEON,"544,561,159,000","47,803,919,902.7","7,485,308,976.40","16,234,252,974.58","362,758,381.04","4,283,980,336.79",0,"3,677,604,507","3,568,448,384.82","11,354,434,430.79","699,593,955.07","137,537,957",0.00,"47,803,919,903","1,608,507,069","29,486,726,604","1,554,700,861","1,493,044,691","573,159,242","9,184,463,181","177,373,103","3,684,158,623","41,786,529",0,0,121,"3,413,326.00",3.54,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,20,OAXACA,"175,814,832,000","17,600,975,903.7","2,464,053,443.52","347,280,291.90","497,987,378.51","472,481,190.76",0,"777,553,552","1,148,577,491.65",0.00,"9,043,193,777.34","2,849,848,778",0.00,"17,600,975,904","39,723,027",0,"115,023,695","83,731,054","56,211,859","5,376,021,968","2,361,262","11,031,575,408","896,327,632",0,0,1335,"3,232,250.00",41.30,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,21,PUEBLA,"279,617,549,000","13,113,232,419.0","4,272,082,525.26","525,404,857.90","282,033,749.85","2,409,817,940.34",0,"524,137,064","3,887,388,781.09","369,051,043.37","71,519,761.24","771,796,696",0.00,"13,113,232,419","221,250,976","95,112,895","350,818,467","354,295,698","399,439,440","8,947,656,356","2,516,076,398",0,"228,582,189",0,0,597,"4,540,496.00",13.15,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,22,QUERETARO,"144,989,578,000","5,086,428,494.9","1,314,276,005.65","369,769,535.83","80,059,417.40","827,329,924.73",0,"1,490,371,894","827,410,337.35","35,207,886.49","142,003,493.52",0,0.00,"5,086,428,495","109,914,647","105,440,175","237,090,349","25,629,705","166,456,240","3,554,595,351","33,963,708","853,338,320",0,0,0,80,"1,191,539.00",6.71,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,23,QUINTANA ROO,"98,973,809,000","4,983,035,569.9","601,063,671.08","391,658,046.74","31,276,059.98","1,278,402,381.30",0,"726,564,439","451,491,735.49","1,340,355,759.73","162,223,477.02",0,0.00,"4,983,035,570","198,575,614","136,849,087","95,209,528","70,739,900","192,503,947","1,826,322,268","1,786,336,319","660,050,495","16,448,412",0,0,80,"624,475.00",12.81,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,24,SAN LUIS POTOSI,"172,437,262,000","11,491,221,749.4","1,147,302,982.78","335,885,630.80","166,282,155.65","7,071,384,011.05",0,"449,806,235","978,511,822.46",0.00,"1,131,855,899.18","210,193,013",0.00,"11,491,221,749","31,706,482","150,193,081","183,805,883","161,958,544","1,178,426,432","4,201,495,374","5,458,080,904","52,191,228","73,363,821",0,0,240,"2,166,725.00",11.08,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,25,SINALOA,"243,240,785,000","14,002,034,759.7","3,167,440,856.43","146,127,609.35","201,309,465.86","7,097,093,781.94",0,"1,151,729,109","1,508,536,006.89","77,502,138.95","652,295,790.85",0,0.00,"14,002,034,760","350,471,883","4,757,950,304","666,996,305","42,862,349","178,942,266","5,923,749,735","39,387,980","2,041,673,938",0,0,0,552,"2,374,827.00",23.24,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,26,SONORA,"294,343,952,000","18,812,490,834.3","4,658,042,930.29","399,162,342.15","584,370,385.16","8,177,002,213.33",0,"3,325,664,659",0.00,0.00,"1,426,949,123.17","241,299,181",0.00,"18,812,490,834","608,351,747","74,877,085","447,028,642","84,860,696","320,910,214","7,023,581,904","8,237,638,823","2,015,241,725",0,0,0,210,"2,011,980.00",10.44,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,27,TABASCO,"364,000,636,000","14,279,150,310.1","1,379,028,575.12","413,485,889.53","609,964,840.10","3,034,697,476.83",0,"1,721,902,917","3,988,324,722.35","913,739,063.03","1,042,471,611.97","1,175,535,214",0.00,"14,279,150,310","73,242,963",0,"170,268,132","444,061,944","113,314,060","10,282,913,785","6,584","1,965,277,812","1,230,065,031",0,0,154,"1,680,351.00",9.16,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,28,TAMAULIPAS,"265,972,070,000","14,920,683,938.3","2,012,830,983.85","206,203,498.93","232,132,064.20","8,181,942,849.68",0,"2,395,110,273","1,654,436,371.17",0.00,"235,577,851.29","2,450,046",0.00,"14,920,683,938","584,879,779","133,573,382","596,848,320","198,113,105","132,374,562","5,692,250,307","7,153,657,091","428,987,392",0,0,0,369,"2,454,503.00",15.03,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,29,TLAXCALA,"64,426,392,000","2,974,440,676.9","841,418,765.53","110,714,967.12","235,471,431.50","157,991,264.35",0,"937,383,917","609,734,090.28","20,902,151.08","32,024,031.62","28,800,059",0.00,"2,974,440,677","45,561,042","266,018,373","89,951,669","52,877,758","37,505,368","2,073,976,299","9,489,429","163,128,618","235,932,119",0,0,45,"852,298.00",5.28,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,30,VERACRUZ,"547,798,589,000","21,826,539,150.2","12,945,664,899.57",0.00,"13,842,106.72","1,406,778,612.27",0,"4,286,788,431","3,173,465,101.12",0.00,0.00,0,0.00,"21,826,539,150","155,761,368","209,393,800","590,500,473","274,306,926","108,011,669","20,332,731,486","155,833,429",0,0,0,0,696,"6,662,798.00",10.45,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,31,YUCATAN,"119,713,936,000","5,087,661,064.8","1,956,143,049.79","352,138,314.53","91,801,709.94","1,400,663,322.81",0,"409,800,352","877,114,316.06",0.00,0.00,0,0.00,"5,087,661,065","257,447,744","136,261,718","156,402,088","17,444,448","71,573,787","3,363,895,988","124,094","1,084,511,197",0,0,0,59,"1,505,708.00",3.92,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1993,32,ZACATECAS,"77,488,535,000","3,603,655,033.2","881,468,375.95","137,951,215.14","252,142,490.12","1,443,602,874.25",0,"653,826,618",0.00,"43,688,780.85","189,210,960.17","1,763,719",0.00,"3,603,655,033","28,882,149","223,774,930","96,731,184","41,629,609","104,311,424","3,091,769,649","11,287,082",0,"5,269,008",0,0,144,"1,342,251.00",10.73,73.662625,78.65,3.4,-13.17394589,13.843055,63.568675,131623068.8,13.1973415,14.84826923,9.751460454
1994,1,AGUASCALIENTES,"84,039,101,000","5,600,802,764.0","509,820,452.95","113,218,538.98","82,652,458.39","3,492,235,009.08",0,"390,812,539","874,082,167.73","43,880,215.10","94,101,383.01",0,0.00,"5,600,802,764","53,197,594","179,984,135","109,472,873","86,425,532","22,864,803","2,485,173,083","2,504,935,027","158,749,719",0,0,0,23,"840,342.00",2.74,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,2,BAJA CALIFORNIA,"318,820,525,000","30,528,251,681.3","4,661,548,391.81","745,782,047.79","197,320,191.88","3,339,088,286.37",0,"1,339,173,661","229,008,320.86","18,600,309,784.43","1,341,582,876.87","74,438,120",0.00,"30,528,251,681","624,053,260","17,628,333,186","468,311,661","250,238,401","242,050,691","6,648,867,469","1,974,802,024","2,689,711,091","1,883,898",0,0,352,"2,025,123.00",17.38,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,3,BAJA CALIFORNIA SUR,"55,071,759,000","3,833,985,852.6","588,307,504.37","204,722,944.57","51,354,332.51","2,234,520,296.49",0,"66,745,537","412,772,901.17","52,972,552.51","219,462,030.48","3,127,754",0.00,"3,833,985,853","54,639,078","249,978,761","615,890","22,703,385","6,448,727","1,533,402,328","1,619,904,641","346,293,042",0,0,0,28,"366,145.00",7.65,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,4,CAMPECHE,"768,664,401,000","9,693,850,422.7","747,434,159.84","563,952,586.89","50,855,347.12","3,608,738,993.57",0,"276,505,952","1,062,306,840.12","2,944,637,801.94","314,384,895.63","125,033,846",0.00,"9,693,850,423","78,651,856","1,179,602,762","116,607,212","141,419,356","5,087,466","2,942,436,208","2,332,242,429","2,492,133,856","405,669,278",0,0,74,"625,887.00",11.82,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,5,CDMX,"1,836,600,359,000","93,550,611,572.4","31,771,847,110.43","6,325,108,743.87","19,705,862,594.02","17,029,378,639.73",0,"13,715,876,344","3,194,151,325.09",0.00,"1,808,386,815.49",0,0.00,"93,550,611,572","24,164,936,039",0,"9,927,586,488","11,511,626,422","4,998,852,463","37,845,436,161","43,463,699","3,478,449,031",0,"1,580,261,270",0,1180,"8,545,412.00",13.81,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,6,CHIAPAS,"225,182,025,000","26,655,304,386.5","4,729,735,992.20","588,940,149.90","881,957,458.78","11,287,744,495.63",0,"3,723,443,831","2,937,995,805.86","94,772,189.55","2,410,714,463.23",0,0.00,"26,655,304,387","139,023,424","74,509,787","344,182,424","301,716,823","686,884,999","8,839,266,484","9,101,758,186","7,167,962,260",0,0,0,648,"3,569,173.00",18.16,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,7,CHIHUAHUA,"270,448,527,000","17,766,065,880.5","4,997,742,497.30",0.00,0.00,"7,769,976,353.95",0,"1,606,395,571","1,694,276,721.82","738,115,126.72","741,145,932.02","218,413,678",0.00,"17,766,065,881","958,472,794","1,928,079","1,525,002,957","122,161,082","232,745,564","6,850,377,226","6,810,751,529","1,204,999,656","59,626,993",0,0,573,"2,753,743.00",20.81,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,8,COAHUILA,"294,702,735,000","15,413,873,987.4","2,430,111,770.52","396,346,760.53","206,435,359.47","9,728,533,955.38",0,"712,493,209","1,353,465,925.24","97,396,918.24","489,090,088.63",0,0.00,"15,413,873,987","293,534,240","6,788,321,804","661,131,631","40,195,860","332,236,265","5,821,489,093","127,226,509","1,349,738,585",0,0,0,214,"2,158,305.00",9.92,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,9,COLIMA,"57,637,294,000","3,842,388,997.4","712,982,533.76","113,164,606.37","32,211,140.10","1,952,768,147.65",0,"261,576,218","513,471,622.21","11,700,286.12","132,410,748.96","112,103,694",0.00,"3,842,388,997","18,783,114","510,784","119,322,670","34,867,961","281,702,298","1,740,515,958","1,646,686,212",0,0,0,0,78,"481,416.00",16.20,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,10,DURANGO,"120,560,406,000","5,007,684,213.0","1,715,238,219.88","380,877,229.43",0.00,"970,673,459.98",0,"409,797,719","890,025,438.77","240,852,169.66","400,219,976.14",0,0.00,"5,007,684,213","57,628,775","945,489,108","231,107,152","10,849,181","98,164,631","3,327,539,817",0,"336,905,549",0,0,0,347,"1,443,184.00",24.04,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,11,GUANAJUATO,"324,348,058,000","17,437,743,751.1","4,601,159,748.37","509,488,560.86","596,001,814.42","462,516,851.17",0,"3,071,080,012","8,058,621,769.79",0.00,"138,874,994.44",0,0.00,"17,437,743,751","78,180,314","280,388,158","691,076,152","447,180,702","755,630,963","8,441,684,574","6,743,602,886",0,0,0,0,324,"4,379,293.00",7.40,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,12,GUERRERO,"175,171,743,000","17,401,888,657.4","2,018,795,267.35","236,454,548.12","1,319,066,673.94","11,854,850,884.62",0,"1,098,718,849",0.00,0.00,"639,170,332.74","234,832,101",0.00,"17,401,888,657","448,379,176","488,017,112","175,901,722","144,984,059","53,442,319","5,985,439,535","10,028,839,359","76,885,376",0,0,0,1198,"2,905,144.00",41.24,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,13,HIDALGO,"159,184,242,000","10,755,798,446.7","932,470,697.29","327,372,107.44","108,810,954.52","7,609,882,854.31",0,"83,472,395","893,086,549.47","321,833,670.99","196,653,074.65","282,216,143",0.00,"10,755,798,447","152,699,080","318,017,775","160,220,017","77,145,789","37,183,073","9,961,283,154",0,"16,925,603","32,323,957",0,0,158,"2,100,173.00",7.52,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,14,JALISCO,"681,207,201,000","61,212,873,664.2","11,469,128,577.70","413,726,600.33",0.00,"598,810,235.23",0,"3,768,352,872","3,500,229,245.34","40,585,474,673.33","384,301,751.28","492,849,709",0.00,"61,212,873,664","1,769,020,565","40,585,474,673","873,505,381","354,186,460","731,865,682","13,511,450,741","603,729,485","2,309,586,383","474,054,295",0,0,703,"5,937,946.00",11.84,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,15,MEXICO,"845,472,311,000","58,619,256,328.8","16,893,623,265.52","665,056,418.44","1,808,999,686.12","3,119,448,130.93",0,"8,879,621,781","20,895,575,523.76",0.00,"6,356,931,523.25",0,0.00,"58,619,256,329","2,372,951,168",0,"1,736,774,542","329,478,046","511,515,720","24,909,228,479","14,083,402,485","14,675,905,889",0,0,0,3185,"11,434,489.00",27.85,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,16,MICHOACAN,"240,370,265,000","17,372,107,793.9","10,826,669,442.25","334,593,643.64","803,556,009.99","1,485,466,962.63",0,"2,246,989,279","1,608,274,578.22",0.00,"66,557,877.74",0,0.00,"17,372,107,794","124,859,476","196,356,349","359,355,942","175,210,361","93,727,013","7,173,455,912","9,238,156,790","10,985,951",0,0,0,1270,"3,885,640.00",32.68,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,17,MORELOS,"129,202,367,000","5,424,327,069.2","1,708,284,082.46","321,597,259.91","127,303,495.68","854,975,771.72",0,"837,321,203","1,199,920,655.47",0.00,"279,678,176.50","95,246,425",0.00,"5,424,327,069","375,588,089","277,729,646","484,368,739","152,805,991","121,765,295","3,688,876,750","113,721,014","150,953,358","58,518,186",0,0,463,"1,402,199.00",33.02,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,18,NAYARIT,"75,590,711,000","6,111,774,115.5","927,541,804.46","125,611,121.36","85,074,311.80","837,673,938.57",0,"96,991,409","3,776,990,519.90",0.00,"189,916,919.91","71,974,090",0.00,"6,111,774,115","163,962,223","3,422,319,911","77,598,945","64,359,393","38,884,534","2,020,459,105","115,042,424","181,144,030","28,003,551",0,0,268,"894,202.00",29.97,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,19,NUEVO LEON,"576,754,044,000","48,078,685,610.6","7,743,082,805.54","16,496,896,851.26","331,622,205.28","4,048,615,081.13",0,"3,970,652,719","3,408,015,787.67","11,790,718,531.47","68,078,062.60","221,003,566",0.00,"48,078,685,611","1,596,632,415","29,797,138,762","1,738,857,016","285,741,605","487,541,434","8,648,082,171","5,397,920,412",0,"126,771,796",0,0,134,"3,487,319.00",3.84,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,20,OAXACA,"189,696,707,000","22,120,629,382.0","2,273,364,019.22","684,567,574.75","555,372,283.28","1,751,420,930.76",0,"838,750,061","1,532,521,171.35",0.00,"11,357,549,229.16","3,127,084,113",0.00,"22,120,629,382","39,273,366",0,"119,628,345","53,204,640","63,613,231","5,921,108,666","49,675,544","13,338,205,780","2,535,919,810",0,0,1175,"3,257,574.00",36.07,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,21,PUEBLA,"294,136,914,000","19,747,007,045.2","3,810,574,882.70","507,030,798.66","311,412,177.19","2,234,234,795.39",0,"2,048,699,417","8,675,717,220.80","346,175,890.27","93,154,011.81","1,720,007,851",0.00,"19,747,007,045","329,177,950","101,269,778","500,005,828","566,334,130","282,670,428","9,225,517,514","8,121,455,519",0,"620,575,898",0,0,496,"4,616,476.00",10.74,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
1994,22,QUERETARO,"155,797,176,000","11,124,755,306.0","1,476,142,700.49","388,559,982.49","92,830,277.24","4,399,342,408.38",0,"2,465,382,325","1,051,184,844.24",0.00,"558,968,209.65","692,344,559",0.00,"11,124,755,306","119,229,001","1,166,446,791","252,635,541","574,184,308","157,335,666","3,568,664,192","2,967,616,224","2,318,643,584",0,0,0,101,"1,222,804.00",8.26,76.063725,81.70,3.7,9.640149781,14.819204,67.55521667,128697849.5,13.88092312,14.03903846,6.965812372
